rank,event,name,dob,country,time,score,date
55,men's 1500m,Eric HOLT,1995-05-12,USA,215.8,1164,2022-07-29
56,men's 1500m,Adisu GIRMA,1999-12-10,ETH,215.81,1163,2022-06-03
57,men's 1500m,Paul RYAN,1997-05-29,USA,215.82,1163,2022-06-11
58,men's 1500m,Peter BOL,1994-02-22,AUS,215.86,1163,2022-06-11
59,men's 1500m,George Meitamei MANANGOI,2000-11-29,KEN,215.86,1163,2022-06-25
60,men's 1500m,Santiago CATROFE,1999-02-13,URU,215.86,1163,2022-07-16
61,men's 1500m,Gonzalo GARCÍA,1995-01-26,ESP,215.92,1162,2022-06-16
62,men's 1500m,Adel MECHAAL,1990-12-05,ESP,215.93,1162,2022-05-21
63,men's 1500m,Elhassane MOUJAHID,2000-02-19,MAR,215.97,1161,2022-06-05
64,men's 1500m,Christian NOBLE,1997-04-21,USA,216.0,1161,2022-04-22
65,men's 1500m,Ossama MESLEK,1997-01-08,ITA,216.04001,1160,2022-07-30
66,men's 1500m,Tshepo TSHITE,1997-01-15,RSA,216.09,1160,2022-03-23
67,men's 1500m,Cameron PROCEVIAT,1993-09-20,CAN,216.09,1160,2022-06-11
68,men's 1500m,Jimmy GRESSIER,1997-05-04,FRA,216.09,1160,2022-06-11
69,men's 1500m,Daniel KIMAIYO,2004-08-10,KEN,216.09,1160,2022-07-02
70,men's 1500m,Jochem VERMEULEN,1998-08-02,BEL,216.09,1160,2022-07-26
71,men's 1500m,Baptiste MISCHLER,1997-11-23,FRA,216.11,1159,2022-06-05
72,men's 1500m,Kyumbe MUNGUTI,1995-02-28,KEN,216.12,1159,2022-06-03
73,men's 1500m,Filip SASÍNEK,1996-01-08,CZE,216.22,1158,2022-06-03
74,men's 1500m,Sam PARSONS,1994-06-18,GER,216.22,1158,2022-09-04
75,men's 1500m,Narve Gilje NORDÅS,1998-09-30,NOR,216.23,1158,2022-05-25
76,men's 1500m,Ermias GIRMA,2005-01-20,ETH,216.28,1157,2022-05-28
77,men's 1500m,Elzan BIBIĆ,1999-01-08,SRB,216.3,1157,2022-09-04
78,men's 1500m,Abdihamid NUR,1997-10-14,USA,216.33,1156,2022-04-15
79,men's 1500m,Samuel TEFERA,1999-10-23,ETH,216.35,1156,2022-07-16
80,men's 1500m,Matthew RAMSDEN,1997-07-23,AUS,216.38,1156,2022-09-04
81,men's 1500m,Adrián BEN,1998-08-04,ESP,216.41,1155,2022-05-25
82,men's 1500m,Tarik MOUKRIME,1992-03-03,BEL,216.43,1155,2022-07-02
83,men's 1500m,Reed BROWN,1998-08-06,USA,216.44,1155,2022-04-22
84,men's 1500m,Hafid RIZQY,1997-10-26,MAR,216.48,1154,2022-04-27
85,men's 1500m,Stijn BAETEN,1994-06-03,BEL,216.52,1154,2022-07-02
86,men's 1500m,George BEAMISH,1996-10-24,NZL,216.53,1154,2022-03-06
87,men's 1500m,Jack ANSTEY,1997-04-08,AUS,216.54001,1153,2022-07-15
88,men's 1500m,Kazuto IIZAWA,2001-02-02,JPN,216.55,1153,2022-10-02
89,men's 1500m,Ryuji MIURA,2002-02-21,JPN,216.59,1153,2022-04-09
90,men's 1500m,Christoph KESSLER,1995-04-28,GER,216.63,1152,2022-05-21
91,men's 1500m,Hobbs KESSLER,2003-03-15,USA,216.63,1152,2022-05-28
92,men's 1500m,Jorge David TORRE,1998-02-11,ESP,216.63,1152,2022-06-16
93,men's 1500m,Nanami ARAI,1994-12-26,JPN,216.63,1152,2022-06-22
94,men's 1500m,Hicham AKANKAM,1998-04-04,MAR,216.65,1152,2022-05-22
95,men's 1500m,Sean MCGORTY,1995-03-08,USA,216.67,1152,2022-07-29
96,men's 1500m,Hyuga ENDO,1998-08-05,JPN,216.69,1151,2022-04-09
97,men's 1500m,Colby ALEXANDER,1991-06-13,USA,216.76,1150,2022-06-11
98,men's 1500m,Salim KEDDAR,1993-11-23,ALG,216.85,1149,2022-07-16
99,men's 1500m,Moses Kipkemboi KIBET,1994-11-20,KEN,216.86,1149,2022-04-28
100,men's 1500m,Brimin Kiprono KIPROTICH,1999-08-20,KEN,216.98,1147,2022-06-04
1,men's 1500m,Jakob INGEBRIGTSEN,2000-09-19,NOR,207.14,1286,2023-07-16
2,men's 1500m,Mohamed KATIR,1998-02-17,ESP,208.89,1261,2023-06-15
3,men's 1500m,Yared NUGUSE,1999-06-01,USA,209.02,1259,2023-06-15
4,men's 1500m,Timothy CHERUIYOT,1995-11-20,KEN,209.08,1258,2023-06-15
5,men's 1500m,Abel KIPSANG,1996-11-22,KEN,209.11,1257,2023-07-16
6,men's 1500m,Mario GARCÍA,1999-06-29,ESP,209.18,1256,2023-06-15
7,men's 1500m,Azeddine HABZ,1993-07-19,FRA,209.26,1255,2023-06-15
8,men's 1500m,Oliver HOARE,1997-01-29,AUS,209.41,1253,2023-06-15
9,men's 1500m,Narve Gilje NORDÅS,1998-09-30,NOR,209.47,1252,2023-06-15
10,men's 1500m,Lamecha GIRMA,2000-11-26,ETH,209.51,1252,2023-06-30
11,men's 1500m,Josh KERR,1997-10-08,GBR,209.64,1250,2023-06-30
12,men's 1500m,Reynold Kipkorir CHERUIYOT,2004-07-30,KEN,210.3,1240,2023-07-16
13,men's 1500m,Andrew COSCORAN,1996-06-18,IRL,210.42,1239,2023-07-16
14,men's 1500m,Neil GOURLEY,1995-02-07,GBR,210.6,1236,2023-07-23
15,men's 1500m,Elliot GILES,1994-05-26,GBR,210.92,1232,2023-07-23
16,men's 1500m,Samuel TANNER,2000-08-24,NZL,211.24,1227,2023-07-16
17,men's 1500m,Vincent Kibet KETER,2002-03-11,KEN,211.28,1227,2023-07-16
18,men's 1500m,Matthew STONIER,2001-09-24,GBR,211.3,1226,2023-07-23
19,men's 1500m,Stewart MCSWEYN,1995-06-01,AUS,211.42,1225,2023-07-23
20,men's 1500m,Adel MECHAAL,1990-12-05,ESP,211.43,1224,2023-07-23
21,men's 1500m,Isaac NADER,1999-08-17,POR,211.49,1224,2023-07-16
22,men's 1500m,George MILLS,1999-05-12,GBR,211.54001,1223,2023-07-16
23,men's 1500m,Adam SPENCER,2001-10-04,AUS,211.81,1219,2023-07-23
24,men's 1500m,Andreas ALMGREN,1995-06-12,SWE,212.0,1216,2023-06-15
25,men's 1500m,Robert FARKEN,1997-09-20,GER,212.1,1215,2023-05-28
26,men's 1500m,Cole HOCKER,2001-06-06,USA,212.14,1214,2023-07-23
27,men's 1500m,Teddese LEMI,1999-01-20,ETH,212.24,1213,2023-06-15
28,men's 1500m,Hobbs KESSLER,2003-03-15,USA,212.61,1208,2023-05-27
29,men's 1500m,Tshepo TSHITE,1997-01-15,RSA,212.68,1207,2023-06-18
30,men's 1500m,Cooper TEARE,1999-08-18,USA,212.74,1206,2023-05-27
31,men's 1500m,Anass ESSAYI,2001-05-18,MAR,212.87,1204,2023-07-08
32,men's 1500m,Niels LAROS,2005-04-17,NED,212.89,1204,2023-06-17
33,men's 1500m,Ryan MPHAHLELE,1998-06-20,RSA,212.9,1204,2023-04-17
34,men's 1500m,Charles PHILIBERT-THIBOUTOT,1990-12-31,CAN,212.94,1203,2023-06-18
35,men's 1500m,Cameron MYERS,2006-06-09,AUS,213.26,1199,2023-07-16
36,men's 1500m,Adrián BEN,1998-08-04,ESP,213.5,1195,2023-07-16
37,men's 1500m,Pietro ARESE,1999-10-08,ITA,213.56,1195,2023-06-06
38,men's 1500m,Salim KEDDAR,1993-11-23,ALG,213.68,1193,2023-06-18
39,men's 1500m,Ruben VERHEYDEN,2000-12-22,BEL,213.77,1192,2023-07-15
40,men's 1500m,Brian KOMEN,1998-08-10,KEN,213.84,1191,2023-06-18
41,men's 1500m,Charles Cheboi SIMOTWO,1995-06-05,KEN,213.89,1190,2023-07-15
42,men's 1500m,Jimmy GRESSIER,1997-05-04,FRA,213.9,1190,2023-06-10
43,men's 1500m,Julian RANC,1996-09-14,FRA,213.9,1190,2023-06-18
44,men's 1500m,Kamar ETIANG,2002-10-14,KEN,213.99,1189,2023-05-31
45,men's 1500m,Kyumbe MUNGUTI,1995-02-28,KEN,214.02,1188,2023-06-17
46,men's 1500m,Amon KEMBOI,null,KEN,214.12,1187,2023-06-04
47,men's 1500m,Jochem VERMEULEN,1998-08-02,BEL,214.16,1186,2023-07-15
48,men's 1500m,Elzan BIBIĆ,1999-01-08,SRB,214.2,1186,2023-08-04
49,men's 1500m,Casey COMBER,1996-11-04,USA,214.24,1185,2023-06-17
50,men's 1500m,Romain MORNET,1997-11-08,FRA,214.29001,1184,2023-06-10
51,men's 1500m,Melkeneh AZIZE,2005-01-01,ETH,214.29001,1184,2023-06-18
52,men's 1500m,Ignacio FONTES,1998-06-22,ESP,214.29001,1184,2023-07-17
53,men's 1500m,Benoit CAMPION,1998-02-12,FRA,214.34,1184,2023-06-17
54,men's 1500m,John GREGOREK,1991-12-07,USA,214.35,1184,2023-06-04
55,men's 1500m,Amos BARTELSMEYER,1994-07-25,GER,214.39,1183,2023-06-04
56,men's 1500m,Eric HOLT,1995-05-12,USA,214.5,1181,2023-07-22
57,men's 1500m,Tom ELMER,1997-04-01,SUI,214.5,1181,2023-08-04
58,men's 1500m,Abu MAYANJA,1995-10-09,UGA,214.51,1181,2023-06-18
59,men's 1500m,Peter BOL,1994-02-22,AUS,214.52,1181,2023-07-08
60,men's 1500m,Ismael DEBJANI,1990-09-25,BEL,214.53,1181,2023-06-06
61,men's 1500m,Ossama MESLEK,1997-01-08,ITA,214.53,1181,2023-06-17
62,men's 1500m,Kasey KNEVELBAARD,1996-09-02,USA,214.55,1181,2023-06-17
63,men's 1500m,Henry WYNNE,1995-04-18,USA,214.55,1181,2023-07-22
64,men's 1500m,Justin KIPKOECH,1998-09-18,KEN,214.56,1181,2023-06-18
65,men's 1500m,Samuel PRAKEL,1994-10-29,USA,214.63,1180,2023-06-04
66,men's 1500m,Joe WASKOM,2001-04-12,USA,214.64,1180,2023-07-14
67,men's 1500m,Adisu GIRMA,1999-12-10,ETH,214.70999,1179,2023-06-06
68,men's 1500m,Luke MCCANN,1998-03-12,IRL,214.76,1178,2023-06-10
69,men's 1500m,Bastien AUGUSTO,1999-08-10,FRA,214.85,1177,2023-07-17
70,men's 1500m,Pieter SISK,1999-12-08,BEL,215.12,1173,2023-06-10
71,men's 1500m,Festus LAGAT,1996-10-10,KEN,215.15,1173,2023-07-22
72,men's 1500m,Fouad MESSAOUDI,2001-01-07,MAR,215.16,1172,2023-04-15
73,men's 1500m,Mohad ABDIKADAR SHEIK ALI,1993-06-12,ITA,215.20999,1172,2023-07-08
74,men's 1500m,Arthur GERVAIS,2000-02-28,FRA,215.22,1172,2023-06-10
75,men's 1500m,Emil DANIELSSON,1997-09-05,SWE,215.23,1171,2023-07-29
76,men's 1500m,Alexis MIELLET,1995-05-05,FRA,215.25,1171,2023-06-18
77,men's 1500m,Baptiste MISCHLER,1997-11-23,FRA,215.31,1170,2023-06-18
78,men's 1500m,Andrew HUNTER,1997-09-05,USA,215.33,1170,2023-06-04
79,men's 1500m,Marius PROBST,1995-08-20,GER,215.35,1170,2023-07-15
80,men's 1500m,Ashenafi GADISA,null,ETH,215.38,1169,2023-06-06
81,men's 1500m,Jesús GÓMEZ,1991-04-24,ESP,215.38,1169,2023-06-18
82,men's 1500m,Callum ELSON,1998-12-31,GBR,215.39,1169,2023-07-26
83,men's 1500m,Kieran LUMB,1998-08-02,CAN,215.43,1169,2023-06-04
84,men's 1500m,Dominic Lokinyomo LOBALU,1998-08-16,SSD,215.48,1168,2023-08-04
85,men's 1500m,Matthew RAMSDEN,1997-07-23,AUS,215.52,1167,2023-06-06
86,men's 1500m,Vincent CIATTEI,1995-01-21,USA,215.55,1167,2023-08-04
87,men's 1500m,Hicham AKANKAM,1998-04-04,MAR,215.6,1166,2023-06-06
88,men's 1500m,Joao BUSSOTTI NEVES,1993-05-10,ITA,215.65,1166,2023-07-14
89,men's 1500m,Abdellatif SADIKI,1999-01-15,MAR,215.66,1165,2023-05-31
90,men's 1500m,Samuel ZELEKE,1999-03-09,ETH,215.7,1165,2023-06-14
91,men's 1500m,Adam FOGG,1999-01-27,GBR,215.7,1165,2023-06-21
92,men's 1500m,Gonzalo GARCÍA,1995-01-26,ESP,215.75,1164,2023-07-17
93,men's 1500m,Pol ORIACH,2002-09-20,ESP,215.77,1164,2023-06-14
94,men's 1500m,Saúl ORDÓÑEZ,1994-04-10,ESP,215.78,1164,2023-06-06
95,men's 1500m,Mike FOPPEN,1996-11-29,NED,215.78,1164,2023-07-08
96,men's 1500m,Quentin MALRIQ,1999-11-25,FRA,215.89,1162,2023-06-10
97,men's 1500m,Maël GOUYETTE,1999-05-21,FRA,215.94,1162,2023-07-17
98,men's 1500m,Johnathan RENIEWICKI,1995-10-03,USA,216.02,1161,2023-07-26
99,men's 1500m,Filip OSTROWSKI,2001-07-12,POL,216.03,1160,2023-06-06
100,men's 1500m,Charles GRETHEN,1992-06-02,LUX,216.06,1160,2023-08-04
